Date,Reservoir,System,Capacity_(MCM),Inflow_Last_24H(MCM),Inflow_Since_01/10_(MCM),CurrentStorage(MCM),CurrentStorage(%),Storage_y-1(MCM),Storage_y-1(%),MaxStorage_y-1(MCM),MaxStorage_y-1(date)
2023-9-5,Κούρης,ΝΟΤΙΟΣ ΑΓΩΓΟΣ,115.0,0.257,10.813,57.865,50.32,91.138,79.3,94.238,15/2
2023-9-5,Καλαβασός,ΝΟΤΙΟΣ ΑΓΩΓΟΣ,17.1,0.126,4.07,5.423,31.71,8.877,51.9,9.276,26/3
2023-9-5,Λεύκαρα,ΝΟΤΙΟΣ ΑΓΩΓΟΣ,13.85,0.083,3.427,9.512,68.68,12.879,93.0,13.026,2/2
2023-9-5,Διπόταμος,ΝΟΤΙΟΣ ΑΓΩΓΟΣ,15.5,0.165,5.012,8.079,52.12,10.358,66.8,10.645,26/4
2023-9-5,Γερμασόγεια,ΝΟΤΙΟΣ ΑΓΩΓΟΣ,13.5,0.238,5.724,9.192,68.09,6.404,47.4,7.298,19/2
2023-9-5,Αρμίνου_,ΝΟΤΙΟΣ ΑΓΩΓΟΣ,4.3,0.287,7.463,2.742,63.77,1.983,46.1,4.114,10/5
2023-9-5,Πολεμίδια,ΝΟΤΙΟΣ ΑΓΩΓΟΣ,3.4,0.032,0.947,1.364,40.12,1.895,55.7,2.039,26/3
2023-9-5,Άχνα,ΝΟΤΙΟΣ ΑΓΩΓΟΣ,6.8,0.0,0.0,2.37,34.85,4.252,62.5,4.591,18/2
2023-9-5,Ασπρόκρεμμος,ΠΑΦΟΣ,52.375,0.428,7.286,34.201,65.3,44.101,84.2,45.235,22/2
2023-9-5,Κανναβιού,ΠΑΦΟΣ,17.168,0.164,2.721,10.256953,59.74,11.167,65.0,11.566,8/2
2023-9-5,Μαυροκόλυμπος,ΠΑΦΟΣ,2.18,0.004,0.276,0.576,26.42,1.183,54.3,1.323,13/4
2023-9-5,Ευρέτου,ΧΡΥΣΟΧΟΥ,24.0,0.095,2.257,13.64,56.83,17.697,73.7,18.427,19/2
2023-9-5,Αργάκα,ΧΡΥΣΟΧΟΥ,0.99,0.025,0.784,0.4049999999999999,40.91,0.428,43.2,0.99,6/4-23/4
2023-9-5,Πωμός,ΧΡΥΣΟΧΟΥ,0.86,0.034,0.556,0.436,50.7,0.522,60.7,0.86,17/2-1/5
2023-9-5,Αγία_Μαρίνα,ΧΡΥΣΟΧΟΥ,0.298,0.003,0.069,0.053,17.79,0.118,39.6,0.248,9/6
2023-9-5,Βυζακιά,ΛΕΥΚΩΣΙΑ,1.69,0.027,0.379,0.982,58.11,0.951,56.3,1.146,5/3
2023-9-5,Ξυλιάτος,ΛΕΥΚΩΣΙΑ,1.43,0.035,1.041,0.933,65.24,0.821,57.4,1.269,16/4
2023-9-5,Καλοπαναγιώτης,ΛΕΥΚΩΣΙΑ,0.363,0.0,0.106,0.152,41.87,0.363,100.0,0.363,1/1-25/6
2023-9-5,Ταμασός,ΕΜΠΛΟΥΤΙΣΤΙΚΑ ΚΑΙ ΑΛΛΑ,2.8,0.0,1.695,1.925,68.75,1.539,55.0,2.453,2/4
2023-9-5,Κλήρου-Μαλούντα,ΕΜΠΛΟΥΤΙΣΤΙΚΑ ΚΑΙ ΑΛΛΑ,2.0,0.0,0.827,1.49,74.5,1.846,92.3,2.0,27/1-23/4
2023-9-5,Σολέα,ΕΜΠΛΟΥΤΙΣΤΙΚΑ ΚΑΙ ΑΛΛΑ,4.454,0.039,0.869,3.579374219792008,80.36,4.046,90.8,4.454,5/2-2/4
